flammability,Fair trails,Success count,winning probability,Number of simulations,Simulations per maze,Comments
0.0,2600,2369,0.9111538461538462
0.1,5100,3554,0.6968627450980392
0.2,5220,2775,0.5316091954022989
0.3,2660,1016,0.3819548872180451
0.4,5230,1454,0.2780114722753346
0.5,2380,470,0.19747899159663865
0.6,5330,732,0.1373358348968105
0.7,4990,430,0.08617234468937876
0.8,2740,185,0.06751824817518248
0.9,2600,133,0.051153846153846154
1.0,2520,129,0.05119047619047619
